"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Indonesia",216,"Cod liver oil","fish_oil",NA,NA,NA,220,186,21,30,0,74,14,101,215,178,241,257,335,392,150,91,28,22,3,3,41,48,15,72,127,1380,46,7,162,479,137,34,12,0,0,0,0,0,0,0,0
"Indonesia",216,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,70,620,1172,1300,1153,958,840,915,142,0,0
"Indonesia",216,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,606.778465537864,14,52,167,171,147,480,455,476,18,37,35,45,1,130,19,0,0,6551,16,0,14,149,487,728,818,1683,1517,5041,1835,238,161,331,23,51,782,955,196,145,140.4
"Indonesia",216,"Fish liver oils, nei","fish_oil",23,838,1215,252,113,9,11,5,268,205,769,373,326,787,710,741,380,177,91,75,68,28,20,17,570,25,81,3254,33,0,0,0,0,0,17,10,44,140,202,279,391,174,62,19.8
"Indonesia",216,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713,1322,2474,1214,1132,0,1001,792,258,844,2393,4680,3639,3208,3125,6531,5954,7069,6829,6417,12325,8927,8876,10548,11486,8292,8862,1278,114,336.97
"Indonesia",216,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,24,0,2,8.25420539528989,70,54,38,90,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indonesia",216,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,202,84,58,87,122,684,424,749,844,964,1436,1831,2040,2176,2224,1709,528,167,1759,1781,1549,1915,1765,2248,4452,1471,1114,890,911,1056,1086,945,1087,931,718,872,722,794,437.15
"Indonesia",216,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22931,46028,81595,121841,64271,8152,0,0
"Indonesia",216,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11788,11305,12047,16562,37378,24957,22310,12698,5213,25084,23074,27874,28559,40162,51010,69226,95588,94073,99949,94003,123074,159075,0,0,0,0,0,0,0,0
"Indonesia",216,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63886,55519,37163,34418,36700,138421,176482,181596.43
"Indonesia",216,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81463,74564,81946,49915,81399,38019,24680,14007.72
"Indonesia",216,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,1125,1449,1918,1091,1111,1188,2409,7386,10744,11709.96
"Indonesia",216,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,70,620,1172,1300,1153,958,840,915,142,0,0
"Iran",191,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0
"Iran",191,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,20,26,0,0,0,7.22
"Iran",191,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92269250055233,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran",191,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,20,27,53,20,0,2,5,28,370,14,24,9.71
"Iran",191,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,31,39,40
"Ireland",181,"Agar agar nei","seaweeds",25,36,45,53,62,74,67,92,82,52,62,89,62,20,0,0,0,0,1061,969,404,0,10,0,1,4,0,3,0,0,0,0,0,0,0,0,0,2.99031083334137,2.5054105700026,1,0,0,0,0.22
"Ireland",181,"Fish body oils, nei","fish_oil",2006,1693,2832,2125,2143,1381,1549,2017,2028,2170,4112,4395,4395,3607,3283,2631,1436,509,0,113,131,208,221,0,0,0,0,1,3,5,3,18,2,392.869708680711,0,1092,5913,7117,3740,4005,3797,2584,2985,3422.78
"Ireland",181,"Fish liver oils, nei","fish_oil",NA,20,123,0,0,0,20,2,0,4,19,22,239,232,9,1143,3128,605,532,4,4,1,3,0,0,0,0,1,1,2,10,8,25,15,10,2,4,14,7,11,13,20,36,26.32
"Ireland",181,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,56,93,112,131,70,64,206,237,312,339,420,256,280,371,242,181,229,180,286,481,570,677,449,42,340,800,30,39,8.98
"Ireland",181,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,1,3,4,3,8,53,4.07231954629253,0,0.847736016849865,0,0,0,0,1,1,3,2,1.17379812843774,1.58786341881563,38,38
"Ireland",181,"Natural sponges raw","sponges",0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,2.3508382048758,0,5.72509680097937,5,4,8,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0
"Ireland",181,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,4,50,0,98,2,0,0,6,12,0,2,11,89,168,124,230,1,0,2,1,1,3,3,3
"Ireland",181,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4879,5828,4369,3943,3467,741,861,1175,603,507,1360,1308,1115,3782,3518,2750,5541,9529,12566,12520,16188,23103,24409,28821,0,0,0,0,0,0,0,0
"Ireland",181,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,481,1190,687,433,757,323,24.38
"Ireland",181,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31830,37755,42154,49313,44713,63309,76509,69733.6
"Ireland",181,"Shells nei","shells",4,2,0,1,28,17,7,1,2,1,2,31,3426,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Israel",79,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,8,6,2,8,6,3.23432847921652,0,2.90065482689615,2.89880841418914,3.0619524149353,2.89511558877511,2.81077396934151,2.72643234990791,0,2.88772993794706,2.63839790506029,0,0
"Israel",79,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254.879931754222,0,0,0,0,0,25,0,0,0,41,180,470,1350,1460,1455,2250,816,1056,0
"Israel",79,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5637260405274,0,0,0,0,0,6,7,80,380,940,440,415,110,1,0,0
"Israel",79,"Ornamental fish nei","ornamentals",1.94749409092844,3.64748308891743,0,4.05404553756406,0,0,0,0,0,0,0,0,616.628389845824,625.723876078396,804.563632171408,876.52084489794,896.005243912427,987.331616062868,1260.55200353056,1477.07357886645,1451.30457813599,1474.48672576777,1248.68713316857,1072.1908554666,951.865140093959,976.808120400639,988.016605843092,1502.64715303969,1901.5909934953,1934.28163757155,2003.94976782071,2395.49811104174,2806.94386348915,2757.22753838004,2682.85955582231,2794.96375353658,0,0,0,0,0,0,5.2028074878051,5.2028074878051
"Israel",79,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81633918471418,4.93762718084376,0,1.07133227538819,3.72399711731907,4.97079249665387,6.88704952484396,0
"Israel",79,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723.376953617,1330.98107091903,886.919188249129,1497.05013399895,0,0,0,0,0,900,1000,1000,750,1790,2370,817,2330,1500,1500,2300,4800,4680,0,0,0,0,0,0,0,0
"Israel",79,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353,1212,2515,3000,2050,280,176,88
"Israel",79,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460,900,137,50,308,5025,3233
"Italy",184,"Agar agar nei","seaweeds",11,17,16,55,41,32,32,69,92,153,45,75,131,59,0,0,0,0,138,295,255,300,238,279,443,210,202,240,346,380,460,480,429,402,394,498,600,770,930,620,930,1084,1195,953
"Italy",184,"Fish body oils, nei","fish_oil",21,1,356,751,4,4,25,29,53,26,23,2,390,455,312,350,287,135,10,4,3,45,4,7,92,192,48,51,65,52,45,37,32,316,31,96,108,153,207,263,236,268,339,442.6
"Italy",184,"Fish liver oils, nei","fish_oil",4,9,19,1,18,5,3,30,0,0,21,5,30,77,52,305,30,167,59,12,35,67,14,46,3,3,1,1,2,27,5,12,110,14,6,6,15,8,29,20,9,3,7,13.06
"Italy",184,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3917,2750,972,1254,2235,1450,1717,1462,1602,1485,1515,1273,1414,1308,1224,712,809,857,887,854,1859,2198,1815,1714,2050,2362,2409,2297,939,999.67
"Italy",184,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,46,63,76,38,33,45,53,39,23,33,29,30,17,15,32,21,4,4,64,6,6,28,8,5,25,27,15,43,8.15
"Italy",184,"Natural sponges raw","sponges",12,11,12,24,9,7,8,18,11,8,9,6,96,44,0,0,0,0,1,1,3.5428338131087,1,2.82697753179002,2.5596491096137,2.83591899833505,4,6,1,1,1,3,4,1,2.20236609676335,2.21333328023077,2,2.19609913478197,3,1,1,1,2.2352676471656,2,5.48
"Italy",184,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,5,19,24,26,56,29,6,161,136,128,107,123,117,165,115,120,95,109,98,210,106,90,27,48,35,42,33,94,104,40,37.04
"Italy",184,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,522,151,37,8,6,12,10,2,8,8,5,36,70,262,115,107,126,168,453,171,48,42,42,0,0,0,0,0,0,0,0
"Italy",184,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,29,20,18,14,28,24.52
"Italy",184,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,20,41,76,158,310,627,295.27
"Italy",184,"Shells nei","shells",542,429,1084,2520,1905,1856,2672,1957,2160,3690,2639,2827,2142,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,58,483,917,1032,2411,3313.51
"Ivory Coast",195,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,306,44,0,166.86
"Ivory Coast",195,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,0,14,0,7,6,7,0,7,14,6,3,4,0,0,0,0,0,0,0,0,45,0
"Ivory Coast",195,"Oils and fats of aquatic animals, nei","fish_oil",24,6,0,60,0,115,0,0,43,65,0,12,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,0,0,0,0,0,0,0,0.47753211393487,0.585070503999532,0,0.610272606707127,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,58,483,917,1032,2411,3313.51
"Jamaica",166,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,3,0,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76115153393494,2.96740762507386,0,0,0
"Jamaica",166,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamaica",166,"Ornamental fish nei","ornamentals",1.71428627928471,22.7942618271186,12.1945090948058,8.25016146336407,0,0,4.66982089411927,12.9714186482805,5.56626036438583,10.4070474660941,16.5789155879766,26.7440267703818,34.2469759124385,27.9066824446832,0,13.0963658768938,41.3641789336685,50.4644252999343,44.6565642402487,33.5243790998662,34.9043555491214,59.977574157478,12,3,13,3,2,2,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
"Jamaica",166,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,28,0,0,11,14,0,0,0,0,0,0,0,0,0,8,0,5,4,0,0.183042093563813,0,0,0,0,0,0,0
"Jamaica",166,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,3,0,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76115153393494,2.96740762507386,0,0,0
"Japan",210,"Agar agar nei","seaweeds",546,565,565,529,804,684,802,762,880,804,540,447,261,627,0,0,0,0,92,149,86,157,91,55,51,50,40,44,75,63,90,58,53,50,52,37,29,31,27,21,36,21,29,28.8
"Japan",210,"Cod liver oil","fish_oil",742,647,728,847,675,526,860,527,499,500,456,567,1330,1346,1633,1289,770,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"Coral and the like","corals",15,8,6,3,6,4,8,35,19,11,9,0,0,0,3736,3207,3192,5100,12125,7566,7849,6412,3546,3205,6117,10406,7022,2449,2433,3789,3816,3625,2672,2968,3222,6774,15008,10674,12793,22002,25363,28025,37938,36606.51
"Japan",210,"Fish body oils, nei","fish_oil",72032,106130,209525,189250,159613,175482,174364,229156,331387,249370,224565,156721,345971,185063,215034,114253,43971,12646,2976,2406,835,1590,659,391,239,242,585,928,1360,1159,1169,485,1215,324,502,606,745,1530,5143,3514,4344,5289,34129,22912.74
"Japan",210,"Fish liver oils, nei","fish_oil",134,180,176,165,181,125,89,102,88,82,161,156,142,105,190,137,197,259,1215,578,393,789,336,465,119,64,54,20,79,36,20,29,26,16,106,42,43,15,21,19,13,19,7,11.55
"Japan",210,"Natural sponges raw","sponges",3,1,1,3,1,2,1,3,1,1,1,0,0,0,2,2,4,15,2,4,1,1,1.79690493416717,1,1.89156768224379,1,1,1,1,1.86867843430304,1.66739194781464,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,45,59,74,75,78,90,109,117,129,126,89,93,95,114,142,225,255,204,240,229,258,269,266,0,0,0,0,0,0,0,0
"Japan",210,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,9,3,8,3,2,0.93
"Japan",210,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,753,667,602,480,561,367,412,530,386,545,736,639,718,398,601,601,436,0,0,0,0,0,0,0,0
"Japan",210,"Other seaweeds and aquatic plants and products thereof","seaweeds",1942,2340,2188,2232,1994,2183,2841,2259,2214,3086,3145,1873,3607,3029,3645.68148085327,3466.41639547695,4359.56926512635,3161.3651686159,655,558,758,999,743,713,995,924,1568,1661,1954,2002,1726,1955,2079,1297,1253,838,0,0,0,0,0,0,0,0
"Japan",210,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019,1311,1211,1198,1105,1252,1186,1237
"Japan",210,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,99,109,133,153,190,180,169.08
"Japan",210,"Shells nei","shells",1453,2908,4585,7792,5869,6178,6258,8746,4835,3311,3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"Z_TOTAL","corals",15,8,6,3,6,4,8,35,19,11,9,0,0,0,3736,3207,3192,5100,12125,7566,7849,6412,3546,3205,6117,10406,7022,2449,2433,3789,3816,3625,2672,2968,3222,6774,15008,10674,12793,22002,25363,28025,37938,36606.51
"Kenya",43,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,0,0,0,0,0,13.8425790722463,0,9.84149922834331,0,5.84041938444034,0,0,0,0.04
"Kenya",43,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,33,21,26.4068247705277,0,0,0,0,0,0,6,37.6147690053922,2.59
"Kenya",43,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,8,0,0,0,0,0,0,93,2,0,0,1,2,2,0,0,0,0,0,0
"Kenya",43,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,676,370,410,530,661,712,662,488,482,631,506,406,301,356,289,289.93
"Kenya",43,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,79,36,44,15,100,100,60,45,25,0,0,0,0,0,0,0
"Kenya",43,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,38,18,37,43,46,99.06
"Kenya",43,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,13,0,63,18,14,0,0,33,100
"Kiribati",212,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.43
"Kiribati",212,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0537086467223,32.8347047280911,64.1678284054237,71.0446868570548,108.165171007646,46.5271490178056,90.3684388792763,101.725834471494,205.307619540787,133.588388984627,153.720169810493,98.6162644840088,157.205989099911,144.29380851395,0,94.1998711638523,6,0,41,0,0,0,0,0,0,0,0,0,0
"Kiribati",212,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49066216131225,0,0,0,0,0,0,0,1.87857890188424,0,1.78312265101059,2.47214733775178,2.71398872555904,0
"Kiribati",212,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,32,115,798,693,388,339,374,178,1119,141,0,0,0,0,0,0,97,120,0,58,265,305,7,4,0,236,0,0,0,0,0,0
"Kiribati",212,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.43
"Kuwait",51,"Oils and fats of aquatic animals, nei","fish_oil",21,30,0,15,0,1,29,1,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Latvia",69,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0,0,9.02080756727526,8.53590730393648,0,7.35441320339044,6.92243633351882,0,0,0,5.78484495191496,1,2,12,54,50,63,14,9,20,8.9
"Latvia",69,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,200,387,179,140,54,347,395,615,690,725,445,372,337,420,365,258,284,773,1478,2691,4025,4625,4498,4425,3833,6172.66
"Latvia",69,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,13,0,0,0,207.054297147362,0,0,0,0,0,0,0,0,0,1,24,1,4.0144423579968,1,1,1,4.15718320805628,1,1,2,0.6
"Latvia",69,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818.880280406971,5,612.077009954693,544.230265304592,0,0,0,0,0,0,2,4.48
"Latvia",69,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2.74394807627556,1.30942619212539,1.94888624797204,2.88462943810401,2.33895695680957,2.50436399779983,4.44746984450165,2.47963831863802,2.46727547905709,0,2.50180642675235,2.66721346774256,0.01
"Latvia",69,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.593269282293,0,0,0,0,0,0,0,0,1,1,25.3582375398787,26.4630707789888,26.4630707789888
"Latvia",69,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,19,83,2,9,2,1,1,7,7,42,58,0,0,0,0,0,0,0,0
"Latvia",69,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,57,48,60,63,51,129,81.92
